produto,categoria,preco,data,regiao,quantidade,desconto,idade,sexo,campanha,mes
Fone de ouvido,Roupas,773.3070412312272,2023-10-02,Oeste,9.0,0.1991616572045336,64,F,BlackFriday,10
Livro,Livros,504.1095372267009,2023-10-10,Sul,5.0,0.28731335083080606,66,M,Padrao,10
Calça,Eletrônicos,911.3550249657349,2023-04-25,Norte,2.0,0.18711926798606235,58,F,BlackFriday,4
Laptop,Escritório,219.9464031955825,2022-06-13,Norte,3.0,0.03518532503256672,44,F,Padrao,6
Fone de ouvido,Livros,350.7451601163417,2022-05-09,Leste,4.0,0.1315331295660474,60,M,Promocao,5
Livro,Roupas,198.64498865132123,2022-07-07,Sul,9.0,0.0219986535887725,51,F,Padrao,7
Camiseta,Livros,411.93981349595316,2022-08-18,Norte,3.0,0.1117379430829787,47,M,BlackFriday,8
Camiseta,Livros,599.8738477579071,2022-07-17,Leste,4.0,0.27794202958489456,59,M,BlackFriday,7
Laptop,Roupas,155.11367014908993,2022-01-05,Oeste,4.0,0.26169739287921157,36,F,BlackFriday,1
Cadeira,Eletrônicos,429.4873763226341,2022-02-13,Oeste,1.0,0.24104488348722006,60,F,Promocao,2
Tablet,Eletrônicos,476.59390377469515,2023-04-13,Leste,6.0,0.1493929152485879,42,M,Padrao,4
Laptop,Roupas,763.8297987287083,2023-11-22,Sul,6.0,0.03428510760373934,21,M,Promocao,11
Fone de ouvido,Eletrônicos,929.3841690402022,2022-07-08,Norte,7.0,0.20789384768602806,30,F,Promocao,7
Smartphone,Eletrônicos,509.30906286622826,2023-06-25,Norte,3.0,0.2950886244916508,44,F,Padrao,6
Camiseta,Escritório,50.12950046411649,2022-07-17,Norte,2.0,0.1607125825469797,32,M,Promocao,7
Calça,Eletrônicos,176.52374915857877,2022-01-28,Norte,9.0,0.28986962649907566,22,F,Padrao,1
Mouse,Escritório,908.3708926095773,2022-08-07,Sul,3.0,0.2935238341098837,32,F,Padrao,8
Tablet,Escritório,685.5014998061063,2022-12-20,Leste,4.5,0.17623891988993204,60,M,BlackFriday,12
Livro,Escritório,996.8547047040369,2023-11-27,Norte,12.0,0.14012250073176985,58,F,Promocao,11
Cadeira,Livros,939.5854318177138,2023-05-22,Sul,4.0,0.09587146952724142,39,F,Padrao,5
Tablet,Eletrônicos,319.6581083617801,2022-12-29,Sul,7.5,0.018091513905573873,38,M,Padrao,12
Fone de ouvido,Eletrônicos,472.3306327641861,2023-06-30,Oeste,2.0,0.11377648778794976,63,M,Promocao,6
Mouse,Roupas,69.35561097254003,2023-09-03,Oeste,2.0,0.04937099717632391,50,M,BlackFriday,9
Teclado,Livros,501.3579069848985,2022-11-24,Norte,6.0,0.11698909919499538,33,M,BlackFriday,11
Cadeira,Livros,127.70686961964576,2022-09-26,Sul,9.0,0.08923007138065728,37,F,BlackFriday,9
Tablet,Roupas,131.29188749272004,2022-07-07,Leste,9.0,0.17213828640977158,35,M,Padrao,7
Livro,Roupas,132.50476330870947,2023-11-20,Leste,1.5,0.22237360923888164,39,F,Padrao,11
Camiseta,Livros,645.5481881122022,2023-04-17,Sul,8.0,0.091885187148833,23,M,Padrao,4
Fone de ouvido,Roupas,516.4590876269139,2022-08-04,Sul,4.0,0.19582015756606092,39,M,BlackFriday,8
Camiseta,Eletrônicos,454.323640978475,2022-09-22,Oeste,3.0,0.12901012203129983,39,F,BlackFriday,9
Smartphone,Eletrônicos,425.6930579384181,2022-11-02,Leste,1.5,0.2260753051489934,18,F,Padrao,11
Smartphone,Livros,187.1826066813918,2022-03-29,Leste,5.0,0.0166765350590115,29,M,Promocao,3
Mouse,Livros,913.2032196482725,2023-07-07,Sul,2.0,0.24918025465059185,58,M,Padrao,7
Livro,Livros,782.0515387999541,2022-04-09,Sul,7.0,0.05474998964713483,56,F,Promocao,4
Smartphone,Roupas,375.56775161114274,2022-02-07,Sul,7.0,0.11308516483470021,68,M,BlackFriday,2
Tablet,Livros,311.3592831708172,2023-06-09,Norte,3.0,0.262898032770808,23,M,Promocao,6
Camiseta,Livros,681.1535501238048,2023-08-30,Leste,6.0,0.17326139729501633,49,M,Padrao,8
Fone de ouvido,Escritório,76.02402425962168,2023-09-23,Sul,6.0,0.2853438862425053,47,F,Padrao,9
Mouse,Livros,737.6044771043642,2022-10-29,Norte,5.0,0.06015845043340846,30,M,Promocao,10
Smartphone,Roupas,587.0069467140519,2022-08-09,Norte,1.0,0.28785482191083717,46,M,Padrao,8
Smartphone,Eletrônicos,832.0749288441395,2022-07-18,Leste,3.0,0.12850325599305076,65,M,Promocao,7
Laptop,Escritório,391.13786485939227,2023-02-26,Sul,7.0,0.13385351606123141,67,F,Padrao,2
Fone de ouvido,Roupas,884.9531683687712,2022-03-04,Norte,4.0,0.2168211126076113,36,M,BlackFriday,3
Tablet,Roupas,871.1924232575622,2022-01-03,Leste,8.0,0.0883756801850592,29,F,BlackFriday,1
Fone de ouvido,Escritório,681.2923176762715,2022-12-23,Sul,3.0,0.11469812286586335,34,M,BlackFriday,12
Mouse,Escritório,464.35062845963006,2023-10-18,Leste,9.0,0.15385446806557793,65,F,Promocao,10
Teclado,Livros,994.0226188735891,2023-05-27,Leste,1.0,0.1317477817609819,68,M,BlackFriday,5
Livro,Escritório,966.9492785419027,2022-11-26,Sul,1.5,0.13858252633394155,61,M,Padrao,11
Livro,Roupas,334.3446274869051,2022-01-12,Norte,3.0,0.022763195651286514,54,F,BlackFriday,1
Fone de ouvido,Eletrônicos,954.621343722923,2022-08-01,Oeste,7.0,0.1921690004695429,51,M,Padrao,8
Fone de ouvido,Eletrônicos,682.5127086528471,2022-02-01,Norte,8.0,0.21301045681752878,23,M,Promocao,2
Cadeira,Eletrônicos,466.5841437087875,2022-05-28,Oeste,6.0,0.13593764822413923,48,F,Promocao,5
Tablet,Escritório,448.97933169041073,2022-06-25,Leste,7.0,0.23476193305770005,23,F,BlackFriday,6
Calça,Roupas,286.58133661032434,2023-09-02,Sul,1.0,0.22195864303159943,62,F,Padrao,9
Livro,Eletrônicos,806.2929054742846,2022-03-08,Leste,3.0,0.2935863446342573,36,M,BlackFriday,3
Teclado,Livros,291.35685088848237,2022-08-20,Norte,5.0,0.20597205309711572,58,F,Promocao,8
Camiseta,Escritório,610.4465206284038,2022-08-27,Leste,9.0,0.07267639448030765,25,F,BlackFriday,8
Cadeira,Escritório,50.28778972155899,2023-08-11,Leste,7.0,0.17501953141726131,66,M,Promocao,8
Camiseta,Roupas,384.07541516332174,2023-10-29,Leste,2.0,0.07640845745666834,32,M,Padrao,10
Mouse,Eletrônicos,203.67885014762447,2022-06-27,Sul,3.0,0.20550063638440666,57,M,BlackFriday,6
Mouse,Eletrônicos,533.1921473381807,2023-03-09,Norte,7.0,0.12784119507773276,40,M,Promocao,3
Tablet,Eletrônicos,124.92321791463634,2022-08-07,Norte,9.0,0.10082005138506256,20,F,Padrao,8
Mouse,Livros,191.8945437749808,2023-02-13,Sul,7.0,0.2708600447404764,64,F,Promocao,2
Tablet,Escritório,326.9614840333335,2023-03-19,Oeste,2.0,0.1871634171429331,54,F,BlackFriday,3
Teclado,Eletrônicos,871.2948619593526,2023-01-22,Norte,5.0,0.09387250936169408,18,M,Padrao,1
Tablet,Livros,739.1480296822484,2022-02-24,Norte,8.0,0.26046521416411583,41,F,Promocao,2
Teclado,Eletrônicos,326.2255401214817,2023-03-19,Leste,2.0,0.04695976232761682,57,M,Promocao,3
Laptop,Eletrônicos,768.9434510547875,2023-09-04,Norte,8.0,0.2489342507250515,68,F,BlackFriday,9
Cadeira,Livros,278.22540170154855,2022-08-11,Oeste,5.0,0.010858744478136895,58,M,Padrao,8
Camiseta,Escritório,238.11995834092255,2023-12-13,Oeste,6.0,0.13749562991869335,57,M,BlackFriday,12
Teclado,Livros,774.8347370691108,2022-08-23,Leste,5.0,0.0029023397291209284,24,F,BlackFriday,8
Cadeira,Eletrônicos,116.79525708447242,2022-08-21,Leste,2.0,0.0027813944968959167,24,M,BlackFriday,8
Calça,Roupas,962.9140941817941,2022-07-23,Sul,4.0,0.29022850561732766,61,F,Padrao,7
Smartphone,Escritório,303.37102519999917,2022-04-01,Oeste,8.0,0.23839485949338293,65,F,Promocao,4
Tablet,Eletrônicos,860.4059897552586,2023-06-20,Norte,5.0,0.2424115444321632,38,M,Promocao,6
Smartphone,Livros,992.7499457149323,2022-07-25,Sul,5.0,0.12909857396709154,65,F,Padrao,7
Calça,Escritório,452.1919813273598,2022-12-04,Leste,4.5,0.05892573175520577,62,M,Padrao,12
Tablet,Roupas,85.03949137652047,2022-03-05,Oeste,5.0,0.16698098884020718,59,F,Promocao,3
Cadeira,Livros,558.1052076033777,2023-01-28,Oeste,6.0,0.029320306398422268,32,M,Padrao,1
Camiseta,Eletrônicos,77.52342133423866,2022-07-14,Oeste,6.0,0.2759982601782797,36,M,Promocao,7
Smartphone,Eletrônicos,534.3558414803086,2023-09-16,Oeste,8.0,0.13558923390851932,64,M,Promocao,9
Camiseta,Livros,778.6355595089951,2023-01-02,Norte,9.0,0.1821808740353839,68,M,BlackFriday,1
Fone de ouvido,Livros,280.09179110520455,2023-03-23,Oeste,9.0,0.06595081794196715,65,M,Promocao,3
Livro,Livros,719.4737665948038,2022-03-06,Sul,8.0,0.1403031558784972,28,M,Promocao,3
Cadeira,Escritório,499.8027796654477,2022-04-16,Oeste,8.0,0.215724807314706,33,F,Promocao,4
Camiseta,Eletrônicos,656.0125180854734,2023-09-11,Sul,1.0,0.19935194097013395,62,M,Promocao,9
Laptop,Escritório,446.63929813901274,2022-10-27,Norte,6.0,0.03540745523179497,39,F,BlackFriday,10
Fone de ouvido,Eletrônicos,747.5589690238735,2022-06-22,Leste,9.0,0.06387909030359648,41,M,Padrao,6
Camiseta,Escritório,488.3697490288866,2022-07-11,Leste,4.0,0.10251625510036087,20,F,BlackFriday,7
Teclado,Eletrônicos,582.280010645768,2023-12-08,Sul,7.5,0.18875682687463918,37,F,BlackFriday,12
Calça,Livros,694.1317795310803,2023-10-05,Norte,2.0,0.003834571753817062,40,F,BlackFriday,10
Cadeira,Eletrônicos,621.1545393531895,2022-08-14,Norte,9.0,0.23483627986450248,60,M,Padrao,8
Smartphone,Roupas,553.6863667364602,2022-10-10,Norte,6.0,0.07766961212809384,57,M,BlackFriday,10
Smartphone,Eletrônicos,79.23716324615715,2023-05-30,Leste,9.0,0.04495668636047354,53,F,BlackFriday,5
Laptop,Escritório,842.4784012402578,2023-02-20,Leste,7.0,0.006174324229047024,32,F,Promocao,2
Mouse,Roupas,862.1466030694206,2022-09-09,Sul,8.0,0.004100714553088314,49,F,Promocao,9
Tablet,Eletrônicos,393.97632713270326,2023-10-06,Sul,3.0,0.03345379321967764,47,F,Padrao,10
Livro,Livros,589.8248679208216,2022-08-16,Norte,6.0,0.08597143508314314,22,F,Promocao,8
Calça,Escritório,924.0105267254778,2022-09-07,Leste,4.0,0.1595395970653099,30,M,BlackFriday,9
Calça,Eletrônicos,618.7529426982177,2022-04-23,Norte,2.0,0.17461060580859947,32,F,BlackFriday,4
Teclado,Roupas,213.9140573436176,2023-05-23,Leste,8.0,0.03752105093301381,29,M,BlackFriday,5
Smartphone,Eletrônicos,152.05254733082327,2023-05-26,Oeste,5.0,0.2838564196103142,47,M,BlackFriday,5
Tablet,Livros,718.8072303860488,2023-10-05,Oeste,9.0,0.29009724094245626,59,M,Promocao,10
Livro,Roupas,873.2038734748082,2023-02-24,Sul,6.0,0.025411857732465324,33,M,Padrao,2
Fone de ouvido,Roupas,169.40677072383835,2023-02-17,Norte,8.0,0.0005635457343828753,51,F,Padrao,2
Livro,Roupas,160.60641124614995,2023-01-21,Sul,2.0,0.23006387519388485,20,F,Padrao,1
Livro,Eletrônicos,306.0312705437982,2022-01-01,Oeste,1.0,0.15229410001505578,27,M,Padrao,1
Teclado,Escritório,542.3047682542027,2023-01-16,Sul,2.0,0.24213461711765163,31,F,Promocao,1
Livro,Escritório,930.8702342179438,2023-10-28,Norte,4.0,0.07674903400849575,30,F,BlackFriday,10
Tablet,Escritório,761.3020034736993,2023-09-25,Leste,1.0,0.16571624015624462,41,M,Promocao,9
Camiseta,Livros,787.4376020862258,2023-03-31,Norte,1.0,0.13258830785551518,26,F,Padrao,3
Laptop,Eletrônicos,321.57351855715945,2022-09-18,Sul,7.0,0.24362812222184463,31,M,Padrao,9
Calça,Roupas,823.0215343589767,2023-06-09,Norte,5.0,0.26310886580112625,28,M,Padrao,6
Camiseta,Livros,32.83304728074677,2022-06-19,Sul,7.0,0.19894933067199727,38,F,Padrao,6
Cadeira,Livros,774.9003479706834,2022-10-17,Sul,2.0,0.16367806819730257,53,F,Promocao,10
Teclado,Escritório,534.5889439304468,2023-11-20,Oeste,7.5,0.014701205841974851,62,F,BlackFriday,11
Livro,Escritório,579.5693391754696,2023-04-09,Oeste,5.0,0.2885177056212824,57,F,Padrao,4
Livro,Escritório,877.6229950025036,2023-01-26,Oeste,9.0,0.18197895938193592,48,F,Padrao,1
Livro,Eletrônicos,817.8201201115003,2022-02-09,Leste,5.0,0.0064443495109494315,57,M,BlackFriday,2
Calça,Livros,183.5941993683497,2022-09-01,Sul,9.0,0.16038522182327955,65,F,BlackFriday,9
Teclado,Livros,912.703360208142,2022-04-01,Oeste,2.0,0.08071508152453143,36,F,Padrao,4
Tablet,Livros,805.9924399554104,2022-03-14,Norte,6.0,0.29327629506492403,22,M,Padrao,3
Tablet,Livros,601.005152448287,2022-04-28,Norte,7.0,0.25707575061709864,69,F,Padrao,4
Mouse,Roupas,892.4057907600406,2022-05-24,Sul,9.0,0.15118282176123624,20,M,BlackFriday,5
Cadeira,Escritório,663.6062135673442,2022-01-14,Norte,9.0,0.024528529614077744,43,M,Padrao,1
Cadeira,Livros,550.700107601605,2022-02-20,Oeste,6.0,0.10899981728193617,51,F,Padrao,2
Cadeira,Livros,67.617468621383,2022-01-30,Sul,8.0,0.12163543237179769,67,M,BlackFriday,1
Fone de ouvido,Eletrônicos,292.5630639429488,2023-08-20,Oeste,1.0,0.2015918857947504,43,M,Promocao,8
Camiseta,Roupas,24.369066505607698,2023-02-02,Sul,2.0,0.23445581395770432,39,F,Promocao,2
Camiseta,Roupas,645.6096113077307,2022-01-26,Norte,5.0,0.06121446645162051,41,M,Promocao,1
Camiseta,Livros,359.40853371419223,2022-12-08,Oeste,3.0,0.08139611718762067,37,M,Promocao,12
Smartphone,Eletrônicos,706.5512301875783,2023-12-12,Oeste,6.0,0.2939973445293305,46,F,Padrao,12
Teclado,Livros,900.1743388516929,2022-06-19,Leste,2.0,0.2237300055153656,22,M,Promocao,6
Calça,Livros,491.33544557760337,2023-08-18,Sul,3.0,0.27818866555409444,24,M,Padrao,8
Camiseta,Livros,44.424519411723296,2023-04-10,Leste,9.0,0.2863526778613034,33,M,Promocao,4
Cadeira,Roupas,352.5733759082593,2023-07-22,Sul,2.0,0.1951703733638809,61,F,Padrao,7
Tablet,Livros,465.01620735519214,2022-04-15,Oeste,6.0,0.22247722481391294,61,F,Promocao,4
Teclado,Escritório,473.0643098318329,2022-09-03,Norte,8.0,0.20227664037535295,63,M,Padrao,9
Smartphone,Escritório,884.1265394302341,2023-03-07,Norte,8.0,0.13168566934757397,36,M,Padrao,3
Fone de ouvido,Escritório,666.2601635066997,2023-03-22,Norte,3.0,0.26558265521741964,59,F,Promocao,3
Laptop,Roupas,523.1974594594903,2023-04-12,Oeste,3.0,0.010497222735237377,26,F,BlackFriday,4
Mouse,Roupas,322.5566747582739,2022-08-06,Leste,8.0,0.04458745057703465,19,F,BlackFriday,8
Fone de ouvido,Roupas,478.41099364659806,2022-12-27,Norte,4.5,0.24271563498080653,23,M,Padrao,12
Livro,Roupas,496.97918133757116,2023-10-10,Sul,4.0,0.28002936220091407,56,M,BlackFriday,10
Laptop,Escritório,413.8458352614243,2023-08-30,Leste,5.0,0.15668077501878444,37,F,BlackFriday,8
Cadeira,Livros,864.4530099425276,2022-11-26,Leste,10.5,0.22874460174363162,18,M,Promocao,11
Camiseta,Livros,383.3963548742688,2023-04-10,Leste,4.0,0.036417667366592354,39,M,Promocao,4
Cadeira,Escritório,490.59102148115505,2022-02-28,Sul,8.0,0.2949349893142208,46,F,Promocao,2
Fone de ouvido,Eletrônicos,822.7972602813298,2023-04-25,Norte,6.0,0.22771311499515873,34,M,BlackFriday,4
Calça,Eletrônicos,139.54471029845146,2022-04-20,Oeste,6.0,0.1335198263885701,52,M,Padrao,4
Tablet,Livros,806.7557167542097,2023-12-11,Oeste,13.5,0.0193779724933409,51,F,BlackFriday,12
Livro,Escritório,994.1696782793574,2023-08-16,Oeste,1.0,0.051033175987640955,54,F,BlackFriday,8
Cadeira,Eletrônicos,437.3370870147635,2023-02-12,Norte,3.0,0.10794106851578085,55,M,Padrao,2
Mouse,Escritório,799.2025482250036,2023-07-08,Oeste,2.0,0.2798921420144992,63,F,Promocao,7
Fone de ouvido,Eletrônicos,475.27330291829355,2022-12-12,Leste,7.5,0.008615048754444365,23,F,Padrao,12
Cadeira,Eletrônicos,367.91860151090447,2022-10-19,Oeste,9.0,0.1388356216091022,40,M,Promocao,10
Smartphone,Livros,967.0264896069508,2022-01-14,Norte,8.0,0.07646598021795833,41,F,BlackFriday,1
Fone de ouvido,Eletrônicos,303.87055480755845,2022-02-12,Sul,2.0,0.12012234431739083,56,F,BlackFriday,2
Calça,Escritório,573.6560331902904,2022-03-02,Sul,5.0,0.20357230698386614,50,F,Padrao,3
Smartphone,Escritório,80.6977954661433,2023-06-11,Norte,5.0,0.20597926078161205,32,M,Padrao,6
Fone de ouvido,Eletrônicos,261.37314140761487,2022-05-04,Oeste,2.0,0.18203884203741869,36,F,Promocao,5
Laptop,Livros,162.2517283044466,2023-11-03,Sul,13.5,0.12760589197070601,24,M,Padrao,11
Camiseta,Eletrônicos,449.94422772069396,2022-09-02,Oeste,1.0,0.09992163364898071,56,M,Padrao,9
Teclado,Escritório,84.05613158155074,2022-11-12,Leste,7.5,0.2946034654570794,19,M,Promocao,11
Smartphone,Roupas,673.9415792406757,2022-09-22,Oeste,3.0,0.23303079903398938,57,F,Padrao,9
Tablet,Escritório,903.6046156218399,2022-12-02,Oeste,4.5,0.2867814535509971,19,F,BlackFriday,12
Calça,Roupas,872.1536470180862,2022-03-07,Leste,3.0,0.10335142270991649,36,M,Padrao,3
Camiseta,Livros,191.26723573427708,2022-01-27,Oeste,3.0,0.19340281117770822,63,M,Promocao,1
Cadeira,Livros,62.234893030639654,2022-03-03,Norte,8.0,0.09876010775948119,46,M,Promocao,3
Livro,Escritório,968.7405032299594,2023-11-09,Sul,7.5,0.22093392514744084,59,F,Padrao,11
Laptop,Eletrônicos,234.5767246440708,2023-01-25,Sul,9.0,0.020200190418052964,56,F,Promocao,1
Mouse,Eletrônicos,449.3137442202813,2023-08-15,Sul,4.0,0.28778036422926856,24,M,Promocao,8
Mouse,Livros,580.4751408607889,2023-09-08,Oeste,1.0,0.06348318366392545,39,M,Promocao,9
Calça,Escritório,225.63403256950878,2022-04-04,Norte,3.0,0.21761775759326424,46,F,Promocao,4
Teclado,Roupas,878.7846970410648,2022-02-13,Oeste,9.0,0.21097347965526106,26,F,BlackFriday,2
Tablet,Livros,108.43867893012326,2023-10-23,Sul,6.0,0.03038025591561225,32,M,Padrao,10
Calça,Livros,915.1323369362308,2022-03-06,Norte,1.0,0.022215221535974883,58,F,Promocao,3
Fone de ouvido,Livros,865.2983913331198,2023-08-17,Sul,5.0,0.07906876348460537,23,M,Padrao,8
Calça,Livros,562.4015271134641,2022-01-20,Oeste,5.0,0.22860546827649017,40,M,Promocao,1
Teclado,Livros,503.04086162465865,2023-04-28,Oeste,7.0,0.13054799828433072,39,M,Padrao,4
Calça,Escritório,189.58672331706757,2022-02-09,Norte,5.0,0.24969709083724861,46,F,BlackFriday,2
Fone de ouvido,Eletrônicos,396.12613830366155,2022-01-27,Sul,4.0,0.2796730632222271,31,F,BlackFriday,1
Livro,Livros,488.7698782652511,2023-07-07,Oeste,4.0,0.263725853479917,42,M,Padrao,7
Calça,Eletrônicos,219.15162733578015,2023-03-30,Sul,2.0,0.137260263946286,29,M,Padrao,3
Smartphone,Escritório,704.8944641277491,2023-08-27,Sul,8.0,0.24696013065430047,54,M,Promocao,8
Laptop,Roupas,134.3740686296847,2023-11-04,Oeste,1.5,0.09287028743895989,58,F,BlackFriday,11
Tablet,Eletrônicos,209.21426066448097,2023-01-12,Oeste,3.0,0.18939192180334674,49,F,BlackFriday,1
Cadeira,Eletrônicos,227.62196383458993,2023-03-19,Sul,3.0,0.1790660365055696,44,F,Padrao,3
Smartphone,Escritório,835.3804912251918,2022-04-13,Sul,2.0,0.14974242389570158,27,F,Padrao,4
Cadeira,Escritório,788.4830422387182,2023-12-26,Leste,1.5,0.22455763848450824,33,F,BlackFriday,12
Livro,Eletrônicos,378.74104509982175,2023-03-16,Leste,6.0,0.06852136851567982,35,M,Promocao,3
Laptop,Livros,640.9625826319163,2023-04-07,Oeste,6.0,0.09182753587009142,52,M,BlackFriday,4
Smartphone,Escritório,727.4211125622058,2022-09-07,Oeste,5.0,0.09608960725181206,44,F,Padrao,9
Cadeira,Eletrônicos,30.01251981730525,2023-09-29,Oeste,5.0,0.24411211384493867,60,F,Padrao,9
Cadeira,Eletrônicos,822.1838756710159,2023-06-11,Leste,1.0,0.041617396411040584,58,F,Padrao,6
Mouse,Escritório,745.8451852386555,2023-03-12,Sul,6.0,0.01822493362705545,54,F,Promocao,3
Calça,Escritório,612.6450970979398,2022-01-20,Oeste,8.0,0.12414336450187408,23,F,Promocao,1
Tablet,Livros,285.1810588774687,2022-07-16,Norte,8.0,0.2100062863866265,47,M,Promocao,7
Fone de ouvido,Roupas,634.7870948978382,2022-03-09,Sul,3.0,0.08352946094732586,29,F,BlackFriday,3
Laptop,Eletrônicos,583.830362285638,2022-11-16,Sul,1.5,0.2879723419684904,39,F,Promocao,11
Mouse,Livros,627.4266803292267,2022-04-25,Norte,7.0,0.18370495176121932,34,F,BlackFriday,4
Fone de ouvido,Escritório,90.9952238107429,2022-11-29,Oeste,9.0,0.21495351170204588,35,F,BlackFriday,11
Camiseta,Roupas,381.8160035168476,2022-01-19,Norte,4.0,0.13045620347162942,63,F,Promocao,1
Cadeira,Eletrônicos,439.6207654963697,2023-03-27,Oeste,8.0,0.09006959405612198,67,F,Promocao,3
Smartphone,Eletrônicos,463.2920637716379,2023-10-05,Oeste,3.0,0.12527871876487529,44,M,BlackFriday,10
Calça,Escritório,200.88859888432478,2023-11-08,Leste,6.0,0.17213451899807414,27,F,Promocao,11
Smartphone,Eletrônicos,661.6151322050366,2022-04-09,Norte,7.0,0.002213949409146343,54,F,Padrao,4
Cadeira,Eletrônicos,336.9408792169357,2022-09-06,Leste,1.0,0.24054519191570448,53,F,BlackFriday,9
Mouse,Eletrônicos,996.6820312630045,2022-04-29,Leste,4.0,0.23209822491470072,63,F,Padrao,4
Fone de ouvido,Roupas,273.1018969674377,2022-09-09,Norte,4.0,0.26508917073122723,19,M,BlackFriday,9
Calça,Roupas,28.96943826486004,2022-03-19,Oeste,5.0,0.0965421705110696,36,M,BlackFriday,3
Laptop,Eletrônicos,442.92131085651016,2023-11-05,Sul,4.5,0.18482581973884346,25,F,Padrao,11
Calça,Livros,797.3836169950891,2022-04-30,Oeste,5.0,0.01849081810520491,50,M,BlackFriday,4
Fone de ouvido,Eletrônicos,712.3295318865281,2023-07-08,Oeste,5.0,0.07185259596761265,35,M,Padrao,7
Mouse,Roupas,169.00836532421,2023-09-07,Leste,6.0,0.04743832164914997,51,F,Promocao,9
Laptop,Roupas,893.8180307031569,2023-09-09,Oeste,3.0,0.1175984718670726,34,F,Padrao,9
Fone de ouvido,Roupas,296.43669958086673,2022-05-02,Leste,9.0,0.14560886460242842,54,F,Padrao,5
Tablet,Eletrônicos,826.3757546239132,2022-08-16,Norte,4.0,0.05253125076557352,35,F,Promocao,8
Livro,Escritório,439.02178756291096,2023-06-24,Sul,5.0,0.13065252273315822,45,F,Padrao,6
Livro,Livros,206.1469342337188,2023-10-23,Norte,5.0,0.22793609964555847,47,F,BlackFriday,10
Smartphone,Eletrônicos,461.7520150968004,2022-09-04,Sul,3.0,0.21133333172168575,32,F,Padrao,9
Mouse,Livros,727.3265795634088,2023-08-26,Norte,6.0,0.24743375530969472,24,M,BlackFriday,8
Mouse,Livros,478.58093953083056,2023-04-08,Oeste,9.0,0.09337951758561647,35,M,Padrao,4
Mouse,Escritório,739.7850076887421,2023-10-02,Oeste,6.0,0.2145866532584228,56,M,BlackFriday,10
Livro,Escritório,949.8888040778673,2023-12-21,Leste,3.0,0.1967160584155328,49,M,Padrao,12
Fone de ouvido,Escritório,877.921899746505,2022-12-21,Sul,4.5,0.28663922185179236,46,M,Padrao,12
Camiseta,Roupas,134.36608798375656,2023-05-16,Leste,1.0,0.06421625458832401,27,M,BlackFriday,5
Tablet,Eletrônicos,775.2597178225768,2022-02-12,Sul,1.0,0.06724766270809814,31,M,Promocao,2
